order_id,payment_value,payment_value_category
f6e0b0a52fa22c15d6784e3cdda6e953,63.96,Medium
1057bf6391c17f9b6960dd996029e1dc,24.22,Low
ea84037149fffac865af31b750615c96,68.13,Medium
1e5a6ddd2dbe3e6f65699e6e643dc5cf,116.14,Medium
cddbe0d3e12cc6ae8effe83bd9831c81,35.09,Low
3e70edc835c9b04809623f518a513d00,540.53,High
a28ddb8374055bd8000ae0b1d8526942,156.92,High
43f9bfd7098c9a1d2abf50dac55ee822,140.33,Medium
93d9dad77a7490e2f2618470129d8f83,449.84,High
a268b656281801419a238a044577dfb5,297.64,High
ee02295dfa5d0519664c1dcd4a70e87f,87.76,Medium
58a0927d5f0c99b74be566b3d5ed7c59,225.71,High
d08177cbf2bf91a1ee04ec72526dee97,105.35,Medium
52eb8ce94864a3bb1be410a545f9ed4c,29.33,Low
52eb8ce94864a3bb1be410a545f9ed4c,59.92,Medium
b8ab7d209a05e9462921ece50de1c177,77.57,Medium
3163a067949a10a752bec5cca69511b2,352.97,High
a91719c33cb682b0e23e021e99e98c94,75.16,Medium
85f264b7facc04c8e6a719c30eb273bd,87.26,Medium
d9f085069cebe18379f8a966f47e4cbe,43.1,Low
37106a52065add00bf3e59408c290323,150.27,High
68799c633625dc15caa0419e5a64195b,29.31,Low
07f56da421233e467768e579872a0a9b,39.28,Low
7ebc6754bb5e6f1cfafe6b2c9bb6df44,56.75,Medium
5fb486f5645a3b79295f5b173d80703d,246.04,High
365a1b0dc5465b589146a0b7a504183e,46.79,Low
e85ade63f3d697aa6c45970baeff0d96,32.23,Low
57471a2ef90bca7af03b3b5800a3346b,175.78,High
c69a4e800792132c8c39b559c8cda572,35.71,Low
d4cc34ee536a5c492013d384f6348ec4,173.36,High
4d67b87a6fa0612c18688c1f371f4104,146.76,Medium
02b8c16664d3c254052472397ae6d244,121.1,Medium
32f46692d9d85353f5f51f9ffd04e90a,24.73,Low
0896eccb8187d6b1738ce4a3a1add1b3,105.69,Medium
ae0c46b648d9039d75ff554b61e292b3,53.01,Medium
d80bc8900db383324d145cfb1c1aa854,325.83,High
214a1170088762989ff5bf58d3e8dff2,220.82,High
7182a10886eba11ded33e2656379e6d1,419.67,High
f99e3215de6016797bab522d7a8fb5dd,97.23,Medium
259f388570f65b0d8c575f826cbdedf6,31.79,Low
e625944bd16cd8f6b0daa1861cd25b19,104.36,Medium
2ec89189369ca4f4e76799f715c1c6d1,87.8,Medium
aed8573ac2c1e7bdccb04472bbeaec39,129.12,Medium
2deb17060fc1ce18a85eba953ddcdeaf,35.86,Low
d1ab8de1e279bd8a55e4135f83d5c599,198.48,High
0f286dcb49da58061b9ae488027e4033,7.68,Low
0f286dcb49da58061b9ae488027e4033,50,Medium
c11d9ffa0f049e01a764c954c7494aa0,72.06,Medium
edad550f8e089f9f83f9826bd21f1095,76.08,Medium
2cee056eb245a8978a5d8a408436e82f,156.7,High
028aa7c930356788f861ed1b7f984819,62.94,Medium
2dea508202fbd39c677502defdef2d21,514.6,High
4a185cdda75ec3cc9261553a59e7cfc7,175.08,High
5dc1a8731fb465da89c147b358e409b8,135.34,Medium
ad286e926f0a816e7b604bd0c9db8b1c,183.79,High
ee4d37f7666f4649a942fad1192bb2f4,267.02,High
5601bfbdacd066beef319141c35b8db7,33.88,Low
e13f9d9f79f8325d4f77d26e7384e9fd,59,Medium
bbf4d375e40f5e365a316b81b16829b7,72.98,Medium
5f66067164a5ca7adf49a87bfe4cccc1,754.16,High
63abb9284ecee60580728402681f03eb,149.16,Medium
41b7766bb1df487d17fb9725b78ff509,3979.55,High
00f6ac4816d12f49026b09f2aa77d15f,163.32,High
e3410c1b2ebfc0e23849d9fd01056878,15.38,Low
e3f6d89187ed0a12fdd795ce6519f10e,77.66,Medium
8c3ef96e828b5894ec632ba10985867d,158.74,High
ed63d1955429b2d9b6172c755b4fa1b2,152.3,High
5b6d199e9bbb33ac85dccad58acb53fa,28.38,Low
ef21ebeb08690a0a1e20959c4d9f6357,36.82,Low
b56a539decbea0b1d4583abf7b1195b7,75.68,Medium
98dbf8445c584d2354afd1a0ad55c033,53.24,Medium
c264a164325d23f657477ec6c1f0907a,250,High
44d316d2e1eb305ec56acf91ab65b82a,71.8,Medium
835132b61f09eb393ea7fb85c61bd572,73.38,Medium
100ba6d6b73b6ff81956ec722bc10fc5,146.66,Medium
ec33c3443b392906a9f78c84c93db4ba,26.39,Low
b059ee4de278302d550a3035c4cdb740,222.03,High
803f2f8bfcbe571642a39478ac759b12,48.89,Low
f6eff1e7a78b73bc93814ee0fa7883cd,384.79,High
8361deaa04792e29663dbeace2dad89d,196.14,High
1db522d84fad144624204d532f5277f4,118.01,Medium
fc62bb19d9570fb44bd3ec979a890550,37.25,Low
3ec2bc5de0fe81f5d14adb115df88e36,56.78,Medium
0f18a0163ab21f411df244c076fde7ce,57.38,Medium
284b02fa3e9a13f33180080d6c8fea2e,124.42,Medium
1d1cd1be4eb8ccedea997348b859065d,1427.04,High
69fc55f48e5117131b48477c34bbad8c,116.84,Medium
ddb860efe17d6082630b99db1200b1c0,149.11,Medium
9a769002f689e9dd972f6008d7312ead,53.95,Medium
fa5b0745a97bb05ab2f5ce4642a1e16b,105.16,Medium
674e6f9346c417bc4de022b215ba282b,65.77,Medium
6675422f9d49e8525401bd2a643110b5,150.99,High
b340bad398af7decf0274add863baa06,73.15,Medium
891aa648b48d27ce10d74e86d312d411,101.24,Medium
3fd1f1349635cb4c9b1f43de5594396e,37.75,Low
3f7ebb725c26e1202db88d0b88462fc6,350.77,High
bab0f0b79b3da1f56810300638d94112,46.72,Low
841a78e6ae7179553c784f4a69955d5b,109.18,Medium
d630523e4ead4d29e7dd497f1a47b90e,38.68,Low
e45adf5c3dac199c3e6db68dc225d2cd,37.72,Low
400f443373af2cc7cca6166823ef939e,55.1,Medium
5921bd0f088c44dc7f90bd2f6b9c1816,135.61,Medium
1f6d86317f38faa3dc8534370197ee15,664.83,High
2c316630a424abef517f1f8d7295d666,114.18,Medium
b2d1902261f105c5c09ca05dc05c2aa0,147.23,Medium
e748c54b8577378ff4ec891345c9b884,48.79,Low
77ff811b9df5550b4691cc8b4bb4902a,50.03,Medium
4a7bd485a7782360556161a38c725e5b,50.13,Medium
1482f7aea7e4031900a723ccb869f8d4,152.99,High
74be6f225276a31288092c4fe6664b42,129.01,Medium
d748f1038851a92e7ccb2b2794a286eb,69.9,Medium
db7b88e881d8890d4ea491444d0e43ed,288.47,High
d2af11a33bb15deb68513119e6159591,34.65,Low
59a98d09bcae9400968b67411edc5840,98.13,Medium
1f96abbd2bfd92185040f1e5b6ef7c41,58.15,Medium
5ef603cf924626f99285129d63316a1a,157.07,High
505efa2eaeb145cfa984edf0efc092f2,139.52,Medium
b59dd1cfaae00761d5a3b6749e874c80,858.65,High
66102db498a42db4dd18edc624df4a95,143.9,Medium
9d7c75d76a63b0e133c2cc1b3b4b7faf,63.52,Medium
cf891dfddefcb0fd6ebc574e0cc67846,30.88,Low
0a5e1bafba05f64884feb58a0bd822a0,154.67,High
0d4a43cf7b7994e0a782864d075dc842,37.38,Low
0cda3f4a118f3654ee4e487e867fa036,106.87,Medium
ad0fdf82adbac10e4f1161e52433fed4,132.9,Medium
51fedbcbd7b8a79c8af077f9a85a86cd,109.89,Medium
a4edc7e0283cbdee6aa06b9a75dcd5f1,235.28,High
c3d4a81d37e11f1aa71ee71185d71635,91.35,Medium
f59f19205098bc544feb263fcdc667d9,320.61,High
626def5d634d7a7c180f03cdd9178930,12.82,Low
735c5eca158eedeb927b1278f570f6ea,92.19,Medium
3d5e2d8281ca0a708b96f43898c1314e,62.97,Medium
995ca4e760797710d04230ca83a51ea7,335.8,High
03f51c9adce893f63936c5146701aa2f,370.57,High
cb16d44b781c5ad67de1aa0454fade88,501.61,High
6b5e3dbfa9a0da1777b2fcf36d09c0f8,133.25,Medium
d86151346a2ad9a3a4e6cfb4e2a885a1,118.83,Medium
ced336e4408b7aa8e70c72bc5bd87b30,109.48,Medium
0c06a823dbc08a3948528a087cc01906,76.51,Medium
d66cdd2dee90bc354ba79f909e9dfda4,143.64,Medium
4a0d967d4e5675eeabeef5ed2d185520,90.88,Medium
fdff9c6a7acb0e02d1cea8d18811e251,230.77,High
3c01ff78a2f337f911274be0d0338656,208.12,High
b72a28958acaa4abcff7b24c1b517c42,221.14,High
34ca4adf4033386240f7ac16f25b14c1,129.95,Medium
b62be88e52e1a504211a9b93f83cfa78,668.47,High
b30fb34686fab6a41f51d78d944b6f41,17.73,Low
d6c757b6e40610f380a0b29c11c2fd9f,153.32,High
d9e98b1f6961932f22bf340d0153bbad,254.33,High
5fb7722468335f3e0c49814fb820fff6,320.18,High
7a29d9cef76355b4b32321cc4c9e58fa,57.24,Medium
a7d6efcf25cbcbce23dbef446eb827d6,113.44,Medium
cebfb93d43892425be3fe47edbb54347,237.94,High
a12c7cc529c689355b84f45a8992971d,94.22,Medium
6bd11fe98af2b892fa7e7dbeb3e40cb6,34,Low
0ea360b42c5a190e93cf980fe3e1b736,187.43,High
34243752a921e87a8dae2ee748b71088,79.61,Medium
963ac22d582d11d2bef4a834a74ddaf8,84.14,Medium
b779a5a05a7f2a1955da9631df2a275d,82.83,Medium
489e9a78bc86403a43eed56b15c7c266,77.89,Medium
52463ab7b28436f48c3ae2a48bc87ef5,7.5,Low
fb699452d6799cc45801c305bc0db749,54,Medium
6064862631581009b8eb676bc264d91f,40.11,Low
f439741ef3997ceace2e3b92ad169e0b,308.3,High
28b9a12b535522a451ecfffda6db4422,242.8,High
7b8c347893b1c057c2eb9d8d22435e6e,43.71,Low
ac471bdf9aff56c1d79cc301b52ec72a,70.91,Medium
d6a7e3621ef1e50b038deaf06e44fe6c,41.38,Low
07f267d3cb28221009ef6852101d70c7,38.01,Low
335f7b1126543ca03f8bd08b7f78c5e5,207.09,High
28889b0ebcf51e11d33d3b8913ec4780,36.1,Low
ee24d42e740ce630fbea0d9870d78736,151.97,High
ba2500147cc381c7d587dede7f034f2b,722.05,High
2f95a71d2777d49b1ea9226320de5c3d,169.19,High
d57d9345daadd30b1ce4c22c40250583,46.78,Low
2d58f989c5e9344556ea2a9526699249,106.38,Medium
c0a7132617f6d55916e28d0478296b2f,103.5,Medium
a7244b32a501eb75e809aea0f44556fa,460.61,High
3d218f39d04ff6b133d343aed4364de9,870.7,High
960191fcb6e80a09e5060e382e0046b8,62.69,Medium
ec13b401afa92c73e534aa28d83e4ec0,105.28,Medium
e8253edb8afd8c06fed540435eac942d,60.31,Medium
86d358acddab52d41c7ea21a648e40da,168.88,High
0aead977f249a62158c114e4460c37cc,104.09,Medium
a1f4cd05945a0b268d626b4183922f03,317.31,High
3d7843619ba9dab89ba9aa58cfa11e31,103.55,Medium
4728d981da8b9d9e9fb4c7c069e46509,28.69,Low
c7b81b11d2fbb30b6e215611ff0fdf15,144.76,Medium
fdcddeda3ae969ee81769e0b7eb9b9f9,54.71,Medium
f55227c04af301a96c2c22eb6973d8e8,43,Low
67475f71985adf5fc4111756430c2366,36.78,Low
a864be64d69bd7d14232006b22b17f96,364.51,High
895ab968e7bb0d5659d16cd74cd1650c,16.7,Low
0de2d81b96096126e5ac518128fb3daa,143.28,Medium
6c575369cec00e2f8bd918f14c1fc0fa,259.91,High
2dee1b58f6f3c724427ad545adf6d5e4,128.34,Medium
f19584f0d2c7cbccc05621c23dee5cb3,57.88,Medium
02efbfba398618f44f8c4097d6822ddd,37.37,Low
3bddb2b41050ba947411a0fc9143fcbd,135.84,Medium
a8f60b9282c2f8e193d23d668bb74fa3,150.14,High
fb81538ad88f59a4eb26ec0627825830,62.8,Medium
ca759ab8f22c84329b8dbcb5192ef923,185.86,High
a9a06f91b00b0fa78f7f445311fa0881,218.04,High
60e27e3758187b1f68dc2784f5e6a9a6,150.74,High
a4388d21a40d3fa0915cd15e2172eb45,126.86,Medium
e9a38530c1e59ad3e44e59f1921f148f,37.48,Low
e3654d3f8136f013ad09af28b1585e24,105.29,Medium
a8b2111a24cd1ebe4246f720de1b238b,126.92,Medium
95238556fec6ef59d8ed25b4379008bb,647.54,High
76774c936de5cb5a431120fde98e40da,141.37,Medium
e6ccb4e29b42a81b774b13101835b5a3,93.65,Medium
9de858b61658028ef0540e8846830f82,86.39,Medium
2aceefa8498a058bac3f46c6336e744c,44,Low
9656510a0f73952b9c305fe0bd264056,136.04,Medium
0e1168df285cd6d3ceff240eb59c0776,31.17,Low
95ea4b536c51911b2e1d9d95c94286d7,161.98,High
07ff1545b26c5800dc2d25ab88055082,90.6,Medium
b9d93d361a6dc1b13c796267569b46cf,184.78,High
57683137f254d82a617e934ec6cd5472,273.62,High
944d7c50b61e5da4f70724fe6c541128,119.88,Medium
7cc6b9b998cb009fe458744cc5ba5f54,93.63,Medium
0fa927b252421189a0e0d5725fb3832d,18.73,Low
65693cc880b8cf8c5e24798b6e042e0f,60.09,Medium
c20fa8783cbf98de30a8cc0dc7b99bd1,78.78,Medium
a37e63f75db3f7601cd0e95a5b63c083,17.68,Low
a3cc993782ea3572fbd27048f12712ca,227.56,High
b4e381786201d38ab725a174f011ddb2,89.27,Medium
cdad73cef8e0453475b6bea7641a8ab4,45.09,Low
5e0eae0316373e1459c05b539e18f060,27.68,Low
e124baaf335d4ab03e2130c04d979065,136.1,Medium
d4126c989370101ec1b96733f4adfe79,83.14,Medium
959736e06ddf68235a3bd98b1bf8edba,95.09,Medium
f3f9b48af7d08820e387bb0ead261105,37.65,Low
b31c7e456840330003ef5347ee802ab7,193.84,High
58829394980c3e52afb649be7d0e663a,195.91,High
19a63221f98db001dbb52ad0d4990d75,38.2,Low
46336bf0a9f5def552f2f03a691ee9ed,113.88,Medium
31f0fa0bdab49b86bb8951961ba8f67c,56.04,Medium
26874945bcbf47606ab08580cf923693,114.42,Medium
2a0359586f9d564e2ffcba4e14cf54c6,172.21,High
ce06972fe7c25dca520903409efcb744,326.21,High
8fb11f0652ca9a1fc2a32dd1b792fabf,317.1,High
ddc18af6ae773bf05e10a4f26aaf0b33,108.04,Medium
8ed46f28f884bd76db1f8d95fc27a5f4,267.48,High
4a84e6f77b93de41193b2b792ff366ca,17.59,Low
9ff266389e4ad0e51b289d25547ce0d2,38.62,Low
7d9ccfd5b1183560523d8351e2e22aa2,116.94,Medium
94726dd6ee359e6b201305165dac1d5b,46,Low
3ca618a967a369a20ac5f2c4e00e151a,3.47,Low
83f524dae71f9cada869247b753f2abb,112.59,Medium
0e4ac54a7cda0d985d64f8cba6f963ba,206.44,High
637b8707a779cf11512f479310e5751a,54.37,Medium
86cd4fa4ff90b76544cfbe330c5da54b,63.27,Medium
65db02d220343c553ba9181f56127c50,55.24,Medium
d133e52fb7806aa87cec35e47a1d06ce,117.08,Medium
38b40f7c313e9e6b08f38e7bce6d93fd,84.05,Medium
de8a2818f7fe963e53d394e7848bc9b2,84.62,Medium
d75ef81f53c32c4f5857799a077a609f,37.46,Low
7fe55ddc45e39704cbd15147aba7b23f,27.99,Low
785e8c8436f4631d009d208dd380b200,306.78,High
c8f50df8a3e4fc40685c137dd2253eac,185.61,High
fa7b2ac9d0a8b3d20805eb52c416c2fa,293.46,High
e5719cfaa683987b3ac4bdcc0c5c6a46,48.08,Low
74bd06b5f9e79f8761e2b924e65cdfde,5.98,Low
7747e7dad627e9be7ae087618777080c,158.36,High
9723bfef225ffa02fcb1be4299e59f91,281,High
cfdfd7862e532c4ec1ed1c6a1b56d320,197.55,High
bd546c347a5a00ff3faed07494bd681e,136.24,Medium
69e43c38d7f53b87baae3045be7517b1,383.1,High
b76a5ae2b022043f9a47795f7ba9b763,385,High
2d16a65d064093d387d6b903359976b0,99.22,Medium
08320dbc54cab8156a9a9f7c74a8b078,154.2,High
a9880f780c93ecdc4a6c6cfbeec27925,57.19,Medium
68be5488c0fe6f10d9fcf87080556f7c,97.89,Medium
bb31ece4e45d4374e78389359b01f690,126.9,Medium
1b3d11cf9f92c0f7baf627ab059621f8,200,High
1b3d11cf9f92c0f7baf627ab059621f8,16.71,Low
019b02e139cfcd97f93366f7a38f5695,133.95,Medium
f08f463d66cc5bfe30cd30cbe9177ad0,159.23,High
7ede9e815cd2aac7e60071e67117f176,128.48,Medium
247a2d99c7c65136c3a968772716860c,38.72,Low
607a624a0fb32899edc4e3f9c9b24189,548.42,High
4517d10652306c01990d40b0d6f76511,211.91,High
2d3ae8314361346376456addbeb7e5ed,96.64,Medium
7811343e37a3cbe3fd4755f1a448c765,261.54,High
51abb20be6330420d4528fe527d3f90e,86.73,Medium
8912714cffbe195a053e461728955065,171.13,High
03d11bececb87dec8b11f5bd6fa62472,143.02,Medium
a06a3cf27cfd40d7af7e264e94b9829d,198.57,High
4d2cdf20fe9f9e0f398d9323ae332b08,76.17,Medium
9a06bcd8c19fdf8d78dd16837c3da5d5,87.94,Medium
2f1134015ad299ec4f3ae950c5761e69,194.13,High
2a898874fbdeadc5df2ea8a0b01b85cb,30.06,Low
5be887c26e086c8cc169b70cbc9afadb,1675.71,High
099be5827a2f9692b1c1ad111affc9d1,46.78,Low
c4af7035333104ac0c5a20ffbe8884ee,196.01,High
69f406208d475c59b72a2b884f26c2fb,26.89,Low
a5406e921aa2f3d19c33ab88c936f426,85.81,Medium
3830b3dc35d6b2cb26c3cbeb0eafd799,404.43,High
90427548a7f9b99089d5449bdc44dbf4,27.77,Low
3ea1b4858d6688d2e95448944536e6ea,65.01,Medium
c5138f289232734a71dc949e763c3dc1,90.28,Medium
e96f4349b4def654f003437cb0666374,64.42,Medium
32e48287f7d1ed208755d25cc12077bc,68.44,Medium
7ac7aa6251f124754c968e2a83346b96,114.48,Medium
e6bcb00ca5426e9d00b50f8eeee367c7,114.44,Medium
ca76635b390431657148c4f92d697fe1,168.8,High
565d193549c110156821ab4e05cb6240,57.67,Medium
66ae6acee37f14260ca1e5b716563c1d,88.72,Medium
01c391e962558d0793e8dd8f6bad0999,96.7,Medium
09cd0ef00759c25af3a62b31366074bb,109.12,Medium
a219a9f28e900359410d7cb6329cdf39,154.42,High
98573bb494103800f6790b57c1357ba7,265.64,High
38bbb94deba996cc4485e25cd0b27a20,70.17,Medium
128874d639055ad5609b5269defad1c3,103.65,Medium
b9eb04083d9367fcd3523d0125406023,165.41,High
13d341318c77969f10d77e1382957542,38.86,Low
600c05aa649cdbeaaf763a60cd0a12cf,52.68,Medium
c58baaf50e63ac84717a1bc9c0a9c991,74.74,Medium
3770238340791fdcdaa3354fddeff2c7,116.94,Medium
3b2b695f53e89a00f632277ce01b2100,126.12,Medium
c4dad201936ed30eef3c94fafa59ed6e,267.66,High
afbfc4a5b3161e9e1f89056b0b3ed238,177.42,High
0e685171210978ef27d06f208612c8be,38,Low
75fb23d26903b71ce3dd550ae22d2cc1,61.02,Medium
23bdd0be32ec574e0bfb0ae381405424,125.69,Medium
4060a8c4cf4cdd2f9ffd6f7af3930fde,146.3,Medium
bcd1f5bd3d7c694c6e68bd6b5e7f24a4,115.57,Medium
f3100bed66fcc67bf69111059a3aa4ac,91.66,Medium
1ed0026cd10a75c686a9caab448154d3,11.16,Low
94cbeb924291c55038f6d70ce58944d1,210.08,High
ccec592b58e122dc2bfc2305152d9603,81.01,Medium
1daa6ab0e228948b72015ab51ea288f6,122.9,Medium
bd51fae4e79d90bca958267d6e6bee30,145.06,Medium
669e401d6430b79db06491597d059230,332.48,High
9c8dea197b1aa3f75bf1baf53df41fd8,50.01,Medium
09be8ba0b5c0e3195ef77302707a192f,488.55,High
0ac69790e2a6e4c075edbd78648a3594,14.89,Low
1e5116c850ec5a9a3a83ff73bd06aef6,81.15,Medium
189ad27f3364ce624ac4cf440388ec81,371.59,High
8f57cd376d453764bfae6581f236952c,30.84,Low
65c56aa08aaade99b2cd074e12f1b18b,119.93,Medium
9e7752c172e3994115a2cd609a18de29,1338.41,High
013bc77d3ca5fba084a241fdcb307393,17.72,Low
a5db57e596494a2570d250dea03da4ce,36.69,Low
701ddcb0eab1d32958b3638a5e8c4e97,5.18,Low
8d6342c5d498f0042ad00193ce3038c8,386.81,High
ef8e343c4abd7135c59d2a6179bd4351,136.6,Medium
2c6df2cdea838bd21bc2dc78dac3029b,42.11,Low
188e8c3184383f5eee9e40255048191b,120.84,Medium
d0b4c30f45087d9a9114b3cbe87aee63,45.3,Low
71d27026352e4ce6f225aa02cd8bacc3,56.77,Medium
3716cd16bc2a97768309209eb4d4c6a7,142.02,Medium
67f2f913bb16abed933504fb19d4ade4,43.5,Low
ffdee14e5cab83563d890d93e1d16f74,40.46,Low
07e8a98c9affe8a0d02edf6229912b90,167.62,High
8e065a60bb13d2bd598f70ea6a4e7f4c,346.05,High
b803962943a08a081c52d087e852358c,290.29,High
60d517144cee8ca15bbbc4d52213b8a7,58.66,Medium
f3ac96719aada8e7d197ff55ddea4d12,48.65,Low
3b401cba521461d124e0487ea53bb009,142.27,Medium
f82fad0f66275ce506ed5b5c48138b08,42.86,Low
e099ad1acc21f0abf4a378d865bc98bb,171.87,High
c0c079ac0cf555703f5980f134cf762f,169.53,High
ed2df92b95519613e72472fc57654e32,81.97,Medium
6aad8a16f17436a086a9407258c150a4,313.86,High
568e1e071d3191a1c23ad8ea7d6a8cbc,146.67,Medium
33299417d8206e70805c48ec081eeaf1,60.61,Medium
a7d0f5630dc1881470f6308869e95893,72.34,Medium
fc3c882665c98c9b737a7b1b3aa6c553,37.78,Low
5352e5739f5e5d0fb4d12c4fd4ca8bf5,9.17,Low
ad2891e57d3697aab5379b457214511a,95.56,Medium
0a31cb63d4483ffbef1d5503752a0b5d,46.09,Low
1d450eeb8b913996d213b6e22127ef22,119.57,Medium
a6a6e64c59007f13ea3aa60bdae83200,112.81,Medium
844d901d8e848347a55c93cd4da2aa87,469.32,High
df499c63856f6f9152046828360192e7,88.72,Medium
308d6f3a55688463299b7763b12bfbae,31.34,Low
ecfac5c29a3281d0ccd4cd7b53ae7ece,26.43,Low
3e97445a80fbe4c15f6f1aa9bf95c90e,70.27,Medium
227881fdf69e55ab7906b7a818dd5e39,128.99,Medium
ad0cbc6e9cc5bce4165e35ad4a42d8a5,29.62,Low
a716cb9d34cccf1db631fdbdf2f398de,75.08,Medium
1e5995be669dd5c3e290a163f1394dce,54.72,Medium
aabe36f3706e352ac62dcb1caa6d9d79,120.2,Medium
9ce40c402845819d3d1c88eb10a41e4a,10.81,Low
9ce40c402845819d3d1c88eb10a41e4a,10.84,Low
7e80537703a1b61bf60fbc4d67e0d641,176.2,High
818616212e51e6a1acfdf026e90c75c5,53,Medium
7dd7119f5e4a11c202cc89a68c123a14,27.78,Low
9827a7b79fe79be87d4d845fbe1e16e4,31.38,Low
140c901be097e36e0ee9e2249e97dfdd,38.99,Low
780d06f3d4a6cf29181986194b9c23bd,91.61,Medium
f5dbaf6c0097869f39c165f8677540a2,61.75,Medium
0641d69ef04d0d7b004cb9ec0106c3ea,212.07,High
66b5056a7febb8679fd88a5b42d59b05,31.71,Low
5d5b6b66aff814c78983f7f220014db9,69.71,Medium
34d5a7f77e0207e1ff6a91a51aafaa43,73.09,Medium
b293f468141dc24b16033560c8d008a6,1.54,Low
885ae5d5896b9a5f3bd2a626876ace12,83.15,Medium
62a303159c09b65c288433ea06a99600,251.17,High
94025de10c28a35becc4666e4d661698,52.68,Medium
2f8a0fdae3cce1713cab2298e46c534b,88.49,Medium
10182342fa0f202363ba83f9a4fad999,86.83,Medium
8458ad0c5a4b19319109dc629ac03c8f,600.3,High
2096a9ff3dcd9dc1e2e90ea7296730a0,120.95,Medium
33d6fae0e702308c1b1c332b45653b71,91.79,Medium
092a7de4b983f4ee3e77af64e2f8c9e8,29.64,Low
788634b6e1564dce8d0833139af74c07,91.66,Medium
649a327bed5a2799967cb9c666ff06c1,134.49,Medium
b517d1b56836ec7bbeccb6913c25dad5,135.59,Medium
385d15b6382df6b32e10ff114cae5b4c,144.49,Medium
2330997bb48bfc161534281ecbda1739,68.35,Medium
f221e96b7de74d489ab306e560fb83a1,250,High
efe2bd0e4d25b933231492f36a6e1847,1394.77,High
b300e160f5892169bafa006e670a43f5,67.58,Medium
00335b686d693c7d72deeb12f8e89227,80.79,Medium
7b498f4d63d591df8f2b0c675464a255,142.71,Medium
cbf058b13eb4a539f5e5541617bafb1b,59.45,Medium
e832fe7f7808b5f981ee02746681d40e,119.94,Medium
2a8132eaf9676f8a46d18b33cfe3a993,211.89,High
7733e69c809ba91635d96e87932641c6,43.96,Low
ed6276997e362e1ac151005a739fd684,127.45,Medium
641fffc35cd22fa1a6092b0c0dd903b3,194.5,High
ccf804e764ed5650cd8759557269dc13,1.68,Low
e64491110f2ae901a81c88667bdb2139,97.17,Medium
23f8d85e1bed4bc79e3b7e9f7c2d6437,59.22,Medium
ce4d8859d85000477949b11c78144074,57.42,Medium
8cc98854c500c9bea08c5f4be4a4c28f,64.3,Medium
030106c028266ae3345eb9bf6dd790c1,73.65,Medium
8a8ff2c8a82c73abed3c70e90953f0b2,35.87,Low
6a469666ec55c8ac48cca2b1160f10e3,49.35,Low
3c9979e0cd0acb648d666e573dd343fe,43.16,Low
c05d6a79e55da72ca780ce90364abed9,302.52,High
c136ccb91ace39bbcdd1012fe2002d8d,37.05,Low
b188c4dca07dd4ef80ba8ffa4d67e585,89.36,Medium
ae917963181c56c14f8d0e873b1588ac,406.14,High
7513aa221a63febb0ca189d24474e893,103.61,Medium
dca63a291edb901f4f560bb6208e918d,164.79,High
8d785027a8353d2f17d76f05b73f86ef,107.01,Medium
64b7288026efc4a12f4e3351f03f2ac4,163.13,High
e7ae11a316ccfd7689dae760479ec0da,129.19,Medium
2914fce44eea46f09d61ba460bef0afe,127.69,Medium
d9264b7ce5f860c5b8d439f2e77bbc40,152.35,High
236909a5eec961f916c742c7f991d3e5,114.8,Medium
d983124667a44e540ef9ab35c37c486e,1628.6,High
a533be8e152c88d32586ff0c9c230ba2,102.84,Medium
257e2d62e2b031eb09cea19d847305c6,372.01,High
f338453ca69a4ab210fb2f6184e7f6ce,26.43,Low
b72bd7bf1e84a4cde235a7ffcc7542ca,505.27,High
6e2916ee4de2e65b95b2429f865374f7,248.85,High
3c58bffb70dcf45f12bdf66a3c215905,2.26,Low
3c58bffb70dcf45f12bdf66a3c215905,5.1,Low
3c58bffb70dcf45f12bdf66a3c215905,12.86,Low
7948a599ad3b5be1c5394644d0d4f8a4,329.38,High
9c9e615a6b717a5c6fd398ef41422f14,53.9,Medium
8bacc2f32b92ef5631a9c135352efee2,5.3,Low
86d5e898f1f6df69168021ad87246fad,35.79,Low
0d6b94a6fbdff968503c0aa3e7bffdbf,296.71,High
34a254b2668083c77b9158c151571877,34.09,Low
5c1da208717de55192c6556da7d1f0c1,69.04,Medium
5b1629115cf38158bd2f439bfbb69d08,62.83,Medium
ccd2795b4fd33757b039fb15b8a12109,86.04,Medium
56329c4faab8b220947aaf471b09e4a0,154.04,High
3d47e0476424fd50eb22128e64571e97,190.71,High
0b47f5e9432bd433f8c5cf64e60e6e5f,20,Low
afd71840756746edd2c71bd69b2e904e,21.68,Low
4a91a1ba7768e400ff40aad6730251ed,249.08,High
681ab8d80849148ae66f3f191a142a1f,60.86,Medium
81633234173b1cd685789057d87021c9,213.6,High
8c8d824536e2e08f134637875b9154ba,852.49,High
af4e2e186d1553f35c402a9e153f9444,187.06,High
b002f1139d86ddfc3579ad4d0fe8556a,156.64,High
021f21b778ea0a81da47ebe141b1b29c,153.27,High
6d58638e32674bebee793a47ac4cbadc,13.53,Low
6d58638e32674bebee793a47ac4cbadc,10.45,Low
c1d47bf45869556f656d75e071338018,65.03,Medium
05ec8e2b68474e347ff47b71274e2361,319.19,High
609a92d3db448bbe4e37ebbe28b72b16,104.42,Medium
dacfa847106ee5d2da9b2815ff4819a3,63.42,Medium
aa8434554633cbb808bb70f4f2d6bbcf,52.83,Medium
